Date,2881.TW,Spread,Signal,2606.TW,2881.TW's trade,2606.TW's trade,2881.TW's position,2606.TW's position,Cash,Position MTM,Portfolio Value,returns,cum returns
2019-09-16,29.064979553222656,0.20150626076738432,,26.815122604370117,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-9254343.337285995,42009313.27852821,-0.032883502881352666,7.401862655705635
2019-09-17,29.225383758544922,0.20562095811102266,,26.853816986083984,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-9754972.719863892,41508683.89595032,-0.011917104649120214,7.3017367791900565
2019-09-18,29.257461547851562,0.21089080967022378,,26.737733840942383,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10364403.53601265,40899253.07980156,-0.01468200768967809,7.179850615960305
2019-09-19,29.000822067260742,0.217537430222138,,26.31209373474121,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11059554.316337585,40204102.29947662,-0.01699666199205585,7.040820459895318
2019-09-20,28.96874237060547,0.22782984287425512,,26.00254249572754,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12200878.843935013,39062777.771879196,-0.028388260458990122,6.812555554375833
2019-09-23,28.776254653930664,0.2370605932710541,,25.576906204223633,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13159889.57622528,38103767.03958893,-0.02455050016900351,6.62075340791778
2019-09-24,28.872495651245117,0.24039947177973753,,25.576906204223633,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13555757.959201813,37707898.656612396,-0.010389219065013555,6.541579731322473
2019-09-25,28.487531661987305,0.19262308161846287,,26.505565643310547,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-8152426.770521164,43111229.845293045,0.1432944126079836,7.622245969058602
2019-09-26,28.615856170654297,0.21271091452468882,,26.079931259155273,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10431027.546243668,40832629.06957054,-0.052853996137419035,7.166525813914102
2019-09-27,28.583770751953125,0.21588599272258913,,25.963848114013672,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10776535.646404266,40487120.96940994,-0.00846156880008686,7.097424193881983
2019-10-01,28.872495651245117,0.23748940278706776,,25.654294967651367,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13237434.526428223,38026222.08938599,-0.060782264115131546,6.605244417877191
2019-10-02,28.712093353271484,0.23046662940289497,,25.692989349365234,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12418489.55657959,38845167.05923462,0.021536322170621736,6.769033411846917
2019-10-03,28.295047760009766,0.2216552459251271,,25.538209915161133,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11339709.377729416,39923947.23808479,0.027771284319749512,6.984789447616952
2019-10-04,28.230884552001953,0.2237733320823856,,25.42212677001953,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11553271.810901642,39710384.80491257,-0.0053492314249052875,6.942076960982507
2019-10-07,28.230884552001953,0.19204724974367693,,26.27340316772461,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-8051714.050392151,43211942.56542206,0.08817738175320611,7.642388513084404
2019-10-08,28.423368453979492,0.22618008711335813,,25.538209915161133,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11867531.273197174,39396125.342617035,-0.08830469070044578,6.8792250685234
2019-10-09,28.16672706604004,0.20118828223558616,,25.963848114013672,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-9061108.602006912,42202548.0138073,0.07123600726679569,7.440509602761452
2019-10-14,28.744173049926758,0.18348255797815938,,27.008594512939453,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-7138960.402925491,44124696.21288872,0.045545785492680624,7.824939242577736
2019-10-15,28.840415954589844,0.20916204113055947,,26.389484405517578,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10081424.093593597,41182232.52222061,-0.06668518864065565,7.236446504444116
2019-10-16,29.032899856567383,0.23435187890437392,,25.886459350585938,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12942263.172574997,38321393.44323921,-0.06946779967399253,6.664278688647836
2019-10-17,29.064979553222656,0.23258088985497016,,25.963848114013672,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12755893.252292633,38507763.363521576,0.00486333881773926,6.701552672704309
2019-10-18,29.032899856567383,0.2229018038037327,,26.196012496948242,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11668977.28698349,39594679.32883072,0.02822589188181146,6.918935865766136
2019-10-21,29.129138946533203,0.2233696857521319,,26.27340316772461,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11746506.546180725,39517150.069633484,-0.00195807266308079,6.903430013926689
2019-10-22,29.193302154541016,0.22132361067570727,,26.389484405517578,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11532951.958511353,39730704.65730286,0.005404098911309774,6.9461409314605636
2019-10-23,29.000822067260742,0.23180772787522974,,25.925151824951172,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12651163.634702682,38612492.98111153,-0.028144773314152438,6.722498596222298
2019-10-24,29.225383758544922,0.22666831265608645,,26.27340316772461,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12142390.620162964,39121265.995651245,0.01317638347745631,6.824253199130241
2019-10-25,29.193302154541016,0.23842285583748035,,25.925151824951172,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13442892.555152893,37820764.060661316,-0.03324283869378086,6.564152812132256
2019-10-28,29.064979553222656,0.22116467187924327,,26.27340316772461,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11482599.521198273,39781057.09461594,0.05183113251785376,6.9562114189231785
2019-10-29,29.161226272583008,0.22305321299034642,,26.31209373474121,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11719345.415302277,39544311.20051193,-0.005951221797372619,6.908862240102378
2019-10-30,29.161226272583008,0.2117870036623608,,26.621654510498047,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10446028.147699356,40817628.46811485,0.0321997584215461,7.163525693622962
2019-10-31,28.583770751953125,0.207311239574425,,26.196012496948242,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-9821573.19358635,41442083.42222786,0.015298658387289832,7.288416684445563
2019-11-01,28.583770751953125,0.21301922831556652,,26.041236877441406,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10458212.213630676,40805444.40218353,-0.0153621383741257,7.161088880436699
2019-11-04,28.840415954589844,0.2190996052796601,,26.11862564086914,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11195548.26279831,40068108.3530159,-0.018069550766323217,7.013621670603172
2019-11-05,28.840415954589844,0.2007247793112552,,26.621654510498047,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-9126438.10426712,42137218.51154709,0.05163982637516873,7.427443702309409
2019-11-06,29.417869567871094,0.2289866041167281,,26.389484405517578,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12456665.773464203,38806990.842350006,-0.07903292592235256,6.761398168469993
2019-11-07,29.193302154541016,0.22983529052461948,,26.157318115234375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12487922.256832123,38775734.358982086,-0.000805434348024936,6.75514687179641
2019-11-08,29.257461547851562,0.23774708027407776,,26.00254249572754,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13388468.301858902,37875188.31395531,-0.023224474272739992,6.575037662791054
2019-11-11,29.000822067260742,0.24483421412353712,,25.576906204223633,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14083603.391178131,37180053.22463608,-0.018353310445801907,6.436010644927208
2019-11-12,29.225383758544922,0.2525476758373113,,25.576906204223633,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15007293.669622421,36256362.94619179,-0.024843705114231507,6.25127258923835
2019-11-13,29.064979553222656,0.2499629945341244,,25.499515533447266,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14665833.848934174,36597822.766880035,0.009417928135676767,6.319564553375999
2019-11-14,28.936655044555664,0.25434809560320515,,25.267353057861328,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15092950.869775772,36170705.74603844,-0.011670558206761106,6.234141149207679
2019-11-15,29.064979553222656,0.25729907469618807,,25.306045532226562,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15461634.585365295,35802022.03044891,-0.010192881448820024,6.160404406089775
2019-11-18,29.257461547851562,0.25656363366511625,,25.499515533447266,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15457570.614887238,35806086.00092697,0.00011351231711431709,6.161217200185385
2019-11-19,29.225383758544922,0.2598615463600229,,25.383434295654297,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15803102.251556396,35460554.36425781,-0.00965008118061872,6.092110872851554
2019-11-20,29.161226272583008,0.2518084069008215,,25.538209915161133,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14902564.05203247,36361092.56378174,0.02539549129078522,6.272218512756338
2019-11-21,28.904577255249023,0.23859993351100917,,25.654294967651367,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13369395.884422302,37894260.73139191,0.042165074245797296,6.578852146278371
2019-11-22,29.064979553222656,0.24123273378267607,,25.73168182373047,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13710863.550613403,37552793.065200806,-0.009011065517587125,6.510558613040151
2019-11-25,29.57826805114746,0.2486523476957081,,26.00254249572754,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14708042.65428543,36555613.96152878,-0.026554059559316445,6.311122792305746
2019-11-26,29.51410675048828,0.235081597469335,,26.31209373474121,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13170849.743711472,38092806.87210274,0.04205080270821626,6.618561374420538
2019-11-27,29.417869567871094,0.23607443717314647,,26.196012496948242,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13252474.355398178,38011182.26041603,-0.0021427828083334655,6.602236452083196
2019-11-28,29.129138946533203,0.2276349973721885,,26.157318115234375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12223999.540843964,39039657.074970245,0.027057164586675952,6.807931414994039
2019-11-29,28.744173049926758,0.21575694030834436,,26.11862564086914,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-10799672.034318924,40463984.581495285,0.036484119309496466,7.092796916299047
2019-12-02,28.744173049926758,0.2229186213210168,,25.925151824951172,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11595488.461755753,39668168.15405846,-0.01966727784393152,6.9336336308116815
2019-12-03,28.808340072631836,0.2010132475381412,,26.58295440673828,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-9153685.535676956,42109971.08013725,0.061555726914225506,7.421994216027441
2019-12-04,28.744173049926758,0.19878338664027018,,26.58295440673828,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-8889747.12868309,42373909.48713112,0.006267836339559185,7.474781897426215
2019-12-05,29.193302154541016,0.21991221174470565,,26.428180694580078,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11373782.396621704,39889874.219192505,-0.05862180992983457,6.977974843838493
2019-12-06,29.161226272583008,0.2216376658190109,,26.35079002380371,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-11560175.853412628,39703480.76240158,-0.004672701041038674,6.940696152480308
2019-12-09,29.161226272583008,0.2301618296307657,,26.11862564086914,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12515138.306230545,38748518.309583664,-0.02405236101420727,6.749703661916725
2019-12-10,29.225383758544922,0.23235950857633147,,26.11862564086914,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12779037.485710144,38484619.130104065,-0.006810561822549244,6.6969238260208055
2019-12-11,29.482027053833008,0.24970303940255834,,25.886459350585938,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14789659.420469284,36473997.195344925,-0.05224481832500083,6.294799439068978
2019-12-12,29.54619026184082,0.25476095527122444,,25.809070587158203,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15371905.569231033,35891751.046583176,-0.015963321640987016,6.178350209316628
2019-12-13,30.251964569091797,0.28561503072391003,,25.6156005859375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-19070769.88100052,32192886.73481369,-0.10305611188957609,5.438577346962732
2019-12-16,29.899076461791992,0.27388149627719605,,25.6156005859375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17619234.17057991,33644422.4452343,0.04508870926604125,5.7288844890468535
2019-12-17,29.83491325378418,0.26016284458147165,,25.925151824951172,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-16082033.414503098,35181623.20131111,0.045689616416481504,6.036324640262216
2019-12-18,29.995315551757812,0.25693720702575007,,26.157318115234375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15786846.369644165,35476810.246170044,0.008390375940582784,6.095362049234002
2019-12-19,29.995315551757812,0.25693720702575007,,26.157318115234375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15786846.369644165,35476810.246170044,0.0,6.095362049234002
2019-12-20,29.995315551757812,0.2512544746855192,,26.31209373474121,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15150207.349599838,36113449.26621437,0.017945215920674773,6.222689853242868
2019-12-23,29.931156158447266,0.25764988863404525,,26.079931259155273,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15841254.93193245,35422401.68388176,-0.019135463279579712,6.0844803367763465
2019-12-24,29.83491325378418,0.2688275176329675,,25.692989349365234,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17036988.02181816,34226668.59399605,-0.03375640930721546,5.845333718799204
2019-12-25,29.802833557128906,0.2619665039126118,,25.847766876220703,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-16268387.643779755,34995268.972034454,0.022456184303407012,5.999053794406886
2019-12-26,29.83491325378418,0.27027926183710926,,25.654294967651367,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17196149.738204956,34067506.87760925,-0.02651107197280289,5.813501375521846
2019-12-27,29.995315551757812,0.277095125118076,,25.6156005859375,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18015094.70805359,33248561.90776062,-0.024038887635387307,5.64971238155212
2019-12-30,29.96323585510254,0.27748119605326504,,25.576906204223633,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18042302.911949158,33221353.70386505,-0.0008183272398682995,5.644270740773006
2019-12-31,29.770750045776367,0.2551388128699674,,26.00254249572754,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15499779.420238495,35763877.195575714,0.07653280821650754,6.152775439115139
2020-01-02,29.802833557128906,0.2590870259442908,,25.925151824951172,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15950079.902011871,35313576.71380234,-0.012590930209017803,6.062715342760463
2020-01-03,29.995315551757812,0.27564118959424855,,25.654294967651367,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17855932.991666794,33407723.624147415,-0.0539694153639787,5.681544724829479
2020-01-06,29.770750045776367,0.27835027731006123,,25.383434295654297,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18046359.036924362,33217297.578889847,-0.005700060483017411,5.643459515777965
2020-01-07,29.706594467163086,0.2776624269772556,,25.34473991394043,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17941629.41933441,33322027.196479797,0.00315286387585334,5.6644054392959555
2020-01-08,29.385786056518555,0.27864156310499677,,25.035184860229492,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17895340.95249939,33368315.66331482,0.001389125174230399,5.673663132662959
2020-01-09,29.51410675048828,0.2889722953356566,,24.880409240722656,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-19059801.868011475,32203854.747802734,-0.03489720390029438,5.440770949560543
2020-01-10,29.770750045776367,0.30817401469153927,,24.609548568725586,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21229585.51915741,30034071.0966568,-0.0673765196166145,5.006814219331356
2020-01-13,30.027395248413086,0.31222499399963466,,24.725629806518555,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21807767.6974411,29455888.918373108,-0.01925087599423214,4.8911777836746175
2020-01-14,30.155719757080078,0.3240559901838589,,24.532161712646484,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-23131398.174842834,28132258.440971375,-0.04493602216757819,4.626451688194271
2020-01-15,30.027395248413086,0.3077133594982975,,24.841712951660156,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21330282.548280716,29933374.067533493,0.0640231437636376,4.986674813506694
2020-01-16,30.0915584564209,0.3068517693179147,,24.919103622436523,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21275873.98599243,29987782.629821777,0.001817655509383398,4.9975565259643515
2020-01-17,30.251964569091797,0.3166657296394533,,24.803022384643555,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-22413150.234117508,28850506.3816967,-0.03792465292162339,4.770101276339336
2020-01-20,30.21987533569336,0.31110691846016936,,24.919103622436523,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21803680.190454483,29459976.425359726,0.02112510732392847,4.891995285071941
2020-01-30,28.872495651245117,0.32407893380084385,,23.448720932006836,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-22309628.82396698,28954027.79184723,-0.01717410177819989,4.790805558369441
2020-01-31,28.904577255249023,0.3109893023659436,,23.796968460083008,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21009142.579982758,30254514.03583145,0.044915555560473885,5.050902807166285
2020-02-03,28.327129364013672,0.3113885238602201,,23.293943405151367,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-20703018.904146194,30560637.711668015,0.010118281043087096,5.112127542333598
2020-02-04,28.904577255249023,0.31885238813336914,,23.603498458862305,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-21804943.31641388,29458713.29940033,-0.0360569835833946,4.8917426598800615
2020-02-05,29.129138946533203,0.3425129105259117,,23.216556549072266,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-24320242.913223267,26943413.702590942,-0.08538389206770236,4.388682740518185
2020-02-06,29.51410675048828,0.3492420062019628,,23.371334075927734,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-25267085.27058792,25996571.345226288,-0.03514188542759167,4.199314269045254
2020-02-07,29.129138946533203,0.3489559586877591,,23.061779022216797,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-24956889.778770447,26306766.837043762,0.011932169350264532,4.2613533674087485
2020-02-10,28.96874237060547,0.35809073967262606,,22.713529586791992,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-25729585.509298325,25534071.106515884,-0.029372508423947008,4.106814221303173
2020-02-11,29.51410675048828,0.3718313992387676,,22.829612731933594,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-27495349.30000305,23768307.315811157,-0.06915324169572523,3.753661463162228
2020-02-12,29.738672256469727,0.38104525163249425,,22.79092025756836,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-28578209.14033699,22685447.47547722,-0.04555898011355641,3.53708949509544
2020-02-13,29.54619026184082,0.3712867311260535,,22.868305206298828,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-27468164.632616043,23795491.983198166,0.04893200845700285,3.7590983966396294
2020-02-14,29.610347747802734,0.37835768208388343,,22.75222396850586,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-28209541.115753174,23054115.500061035,-0.031156173768569717,3.6108231000122037
2020-02-17,29.482027053833008,0.38389393042524134,,22.52005958557129,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-28636681.673103333,22626974.942710876,-0.018527735637874576,3.525394988542172
2020-02-18,29.51410675048828,0.37674168425172283,,22.713529586791992,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-27972834.449163437,23290822.166650772,0.029338752777191335,3.6581644333301515
2020-02-19,29.738672256469727,0.3680504351966607,,23.100473403930664,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-27304923.254745483,23958733.361068726,0.028677012328672147,3.7917466722137423
2020-02-20,29.57826805114746,0.351413566444319,,23.371334075927734,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-25531000.141073227,25732656.474740982,0.07404077197815306,4.146531294948193
2020-02-21,29.321624755859375,0.3426989522990094,,23.371334075927734,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-24475348.504634857,26788308.11117935,0.04102381102684016,4.3576616222358675
2020-02-24,28.872495651245117,0.34010638153413986,,23.061779022216797,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-23901238.142332077,27362418.473482132,0.02143137819380203,4.4724836946964235
2020-02-25,28.840415954589844,0.34874079040867345,,22.829612731933594,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-24724254.92816162,26539401.687652588,-0.030078364111971956,4.307880337530515
2020-02-26,28.680011749267578,0.34153234613368255,,22.868305206298828,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-23905309.95831299,27358346.65750122,0.03085770280306077,4.471669331500241
2020-02-27,28.519609451293945,0.34410750083230024,,22.674837112426758,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-24041319.59577942,27222337.02003479,-0.004971412898927441,4.4444674040069545
2020-03-02,28.198801040649414,0.34270842425191406,,22.442668914794922,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-23676715.54167366,27586941.07414055,0.013393561832601764,4.517388214828107
2020-03-03,28.327129364013672,0.34724894372384263,,22.442668914794922,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-24204568.819152832,27059087.796661377,-0.019134172072958533,4.411817559332272
2020-03-04,28.519609451293945,0.3606867761455046,,22.287893295288086,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-25632936.75964737,25630719.85616684,-0.05278699530553921,4.126143971233365
2020-03-05,28.96874237060547,0.36633050456129945,,22.52005958557129,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-26525386.245729446,24738270.370084763,-0.034819524815934866,3.94765407401695
2020-03-06,28.35920524597168,0.35839692811368407,,22.21050453186035,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-25291469.09345627,25972187.52235794,0.04987887729472451,4.194437504471585
2020-03-09,27.17222785949707,0.3394253022453788,,21.668785095214844,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-22637327.632650375,28626328.983163834,0.10219167940787033,4.725265796632764
2020-03-10,27.17222785949707,0.344599260698923,,21.552703857421875,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-23114804.936307907,28148851.679506302,-0.01667965542973926,4.629770335901258
2020-03-11,27.043907165527344,0.30588578298300506,,22.326587677001953,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-19403764.404109955,31859892.211704254,0.13183630275403968,5.371978442340848
2020-03-12,25.985248565673828,0.28790312562231346,,21.823562622070312,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17118275.27688217,34145381.33893204,0.07173562019736446,5.829076267786405
2020-03-13,25.439878463745117,0.3032417642903371,,21.010982513427734,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18217390.99912834,33046265.616685867,-0.03218929410499727,5.609253123337171
2020-03-16,24.413299560546875,0.30374084845859306,,20.121015548706055,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17655464.70275688,33608191.91305733,0.0170042298542723,5.721638382611464
2020-03-17,23.964174270629883,0.32295142950433764,,19.34712791442871,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18991310.62810135,32272345.98771286,-0.039747628459163575,5.45446919754257
2020-03-18,23.64336585998535,0.31333448010256193,,19.269742965698242,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17990036.17193985,33273620.44387436,0.03102577223678482,5.654724088774869
2020-03-19,22.360143661499023,0.3573006640309684,,17.373722076416016,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-20510662.86518669,30752993.750627518,-0.07575450641142623,5.150598750125501
2020-03-20,24.060413360595703,0.3662802093651787,,18.573244094848633,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-22570389.80230522,28693266.813508987,-0.06697646914705668,4.738653362701795
2020-03-23,23.097997665405273,0.34573757263808647,,18.18630027770996,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-20203299.599899292,31060357.015914917,0.08249636466250987,5.212071403182981
2020-03-24,23.258399963378906,0.33438740189171856,,18.5345516204834,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-19430619.56037712,31833037.055437088,0.02487672756389303,5.366607411087415
2020-03-25,23.803770065307617,0.32397217835522696,,19.192352294921875,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18968158.549180984,32295498.066633224,0.014527706244011895,5.459099613326642
2020-03-26,23.932090759277344,0.3044276442035443,,19.69537925720215,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17426878.131620407,33836778.4841938,0.04772431174092917,5.767355696838758
2020-03-27,24.573701858520508,0.3271069246837497,,19.77276611328125,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-19747703.403699875,31515953.212114334,-0.06858883664600623,5.303190642422864
2020-03-30,24.31705665588379,0.3184949490892297,,19.734071731567383,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18851205.638145447,32412450.977668762,0.028445840096304797,5.4824901955337495
2020-03-31,24.092493057250977,0.29051310126871144,,20.121015548706055,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-16335890.350330353,34927766.265483856,0.07760336574201299,5.985553253096769
2020-04-01,23.996252059936523,0.2663469157291325,,20.546653747558594,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14189243.087099075,37074413.52871513,0.06145962060427057,6.414882705743024
2020-04-06,23.932090759277344,0.26366952964762325,,20.546653747558594,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13925328.21661377,37338328.39920044,0.007118517742186192,6.467665679840086
2020-04-07,23.90001106262207,0.25509948016610773,,20.70142936706543,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13156735.684078217,38106920.93173599,0.02058454584035463,6.621384186347197
2020-04-08,24.349140167236328,0.26119579673966076,,20.9722900390625,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13890007.762767792,37373648.85304642,-0.019242490885137187,6.474729770609282
2020-04-09,24.509540557861328,0.25891663004405574,,21.165760040283203,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-13753982.434295654,37509674.181518555,0.0036396052471887597,6.501934836303709
2020-04-10,25.151151657104492,0.272509602411676,,21.43661880493164,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15278999.124441147,35984657.49137306,-0.04065662321580188,6.196931498274611
2020-04-13,25.34363555908203,0.28711352507257404,,21.281841278076172,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-16707390.601444244,34556266.014369965,-0.039694458043557534,5.911253202873992
2020-04-14,26.08148765563965,0.2984556625739714,,21.668785095214844,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-18150782.67990303,33112873.93591118,-0.04176932999238292,5.622574787182234
2020-04-15,26.338132858276367,0.29289034004165293,,22.017032623291016,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-17773994.55986595,33489662.055948257,0.011378901171983369,5.69793241118965
2020-04-16,25.79276466369629,0.2753581280010131,,21.939645767211914,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-15849045.51626587,35414611.09954834,0.057478903202553555,6.082922219909666
2020-04-17,26.049406051635742,0.28356175668211714,,21.97834014892578,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-16745527.59081459,34518129.02499962,-0.02531390425349478,5.903625804999923
2020-04-20,25.72860336303711,0.264410499207238,,22.133119583129883,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14789314.218343735,36474342.397470474,0.05667205690824306,6.2948684794940934
2020-04-21,25.022829055786133,0.24166110282994246,,22.017032623291016,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-12363751.483171463,38899905.132642746,0.06650051997484363,6.779981026528548
2020-04-22,25.311555862426758,0.26163515637971146,,21.823562622070312,0.0,0.0,-4113303.0,4113303.0,51263656.61581421,-14347173.059537888,36916483.55627632,-0.05098782553847525,6.383296711255262
